code	source_name	normalized_name	parent_code	parent_name	chapter_code	chapter_context	page	suggested_top_group	suggested_material_family	candidate_families	matching_rule	confidence	review_status
29181200	酒石酸	酒石酸	291812	含醇基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 酒石酸	29	HS第29章	375				none	0.0	unmapped
29181300	酒石酸盐及酒石酸酯	酒石酸盐及酒石酸酯	291813	含醇基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 酒石酸盐及酒石酸酯	29	HS第29章	375				none	0.0	unmapped
29181400	柠檬酸	柠檬酸	291814	含醇基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 柠檬酸	29	HS第29章	375				none	0.0	unmapped
29181500	柠檬酸盐及柠檬酸酯	柠檬酸盐及柠檬酸酯	291815	含醇基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 柠檬酸盐及柠檬酸酯	29	HS第29章	375				none	0.0	unmapped
29181600	葡糖酸及其盐和酯	葡糖酸及其盐和酯	291816	含醇基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 葡糖酸及其盐和酯	29	HS第29章	375				none	0.0	unmapped
29181700	2，2-二苯基-2-羟基乙酸（二苯 基乙醇酸）	2，2-二苯基-2-羟基乙酸（二苯 基乙醇酸）	291817	含醇基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 2，2-二苯基-2-羟基乙酸（二苯	29	HS第29章	375				none	0.0	unmapped
29181800	乙酯杀螨醇（ISO）	乙酯杀螨醇（ISO）	291818	含醇基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 乙酯杀螨醇（ISO）	29	HS第29章	375				none	0.0	unmapped
29181900	其他	其他	291819	含醇基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 其他	29	HS第29章	376				none	0.0	unmapped
29182110	含酚基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： --水杨酸及其盐： 水杨酸、水杨酸钠	含酚基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： --水杨酸及其盐： 水杨酸、水杨酸钠	291821	含酚基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 水杨酸及其盐	29	HS第29章	376				none	0.0	unmapped
29182190	其他	其他	291821	含酚基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 水杨酸及其盐	29	HS第29章	376				none	0.0	unmapped
29182210	邻乙酰水杨酸及其盐和酯： 邻乙酰水杨酸（阿司匹林）	邻乙酰水杨酸及其盐和酯： 邻乙酰水杨酸（阿司匹林）	291822	含酚基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 邻乙酰水杨酸及其盐和酯	29	HS第29章	376				none	0.0	unmapped
29182290	其他	其他	291822	含酚基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 邻乙酰水杨酸及其盐和酯	29	HS第29章	376				none	0.0	unmapped
29182300	水杨酸的其他酯及其盐	水杨酸的其他酯及其盐	291823	含酚基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 水杨酸的其他酯及其盐	29	HS第29章	376				none	0.0	unmapped
29182900	其他	其他	291829	含酚基但不含其他含氧基的羧 酸及其酸酐、酰卤化物、过氧化 物和过氧酸以及它们的衍生物： / 其他	29	HS第29章	376				none	0.0	unmapped
29183000	含醛基或酮基但不含其他含氧 基的羧酸及其酸酐、酰卤化物、 过氧化物和过氧酸以及它们的衍 生物	含醛基或酮基但不含其他含氧 基的羧酸及其酸酐、酰卤化物、 过氧化物和过氧酸以及它们的衍 生物	291830	含醛基或酮基但不含其他含氧	29	HS第29章	377				none	0.0	unmapped
29189100	其他： 2，4，5-涕（ISO）（2，4，5 三氯苯氧基乙酸）及其盐和酯	其他： 2，4，5-涕（ISO）（2，4，5 三氯苯氧基乙酸）及其盐和酯	291891	其他： / 2，4，5-涕（ISO）（2，4，5	29	HS第29章	377				none	0.0	unmapped
29189900	其他 第八分章 非金属无机酸酯及其 盐以及它们的卤化、磺化、硝化 或亚硝化衍生物	其他 第八分章 非金属无机酸酯及其 盐以及它们的卤化、磺化、硝化 或亚硝化衍生物	291899	其他： / 其他	29	HS第29章	377				none	0.0	unmapped
29191000	三（2，3-二溴丙基）磷酸酯	三（2，3-二溴丙基）磷酸酯	291910	三（2，3-二溴丙基）磷酸酯	29	HS第29章	377				none	0.0	unmapped
29199000	其他	其他	291990	其他	29	HS第29章	377				none	0.0	unmapped
29201100	硫代磷酸酯及其盐以及它们的 卤化、磺化、硝化或亚硝化衍生 物： 对硫磷（ISO）及甲基对硫磷 （ISO）	硫代磷酸酯及其盐以及它们的 卤化、磺化、硝化或亚硝化衍生 物： 对硫磷（ISO）及甲基对硫磷 （ISO）	292011	硫代磷酸酯及其盐以及它们的 卤化、磺化、硝化或亚硝化衍生 物： / 对硫磷（ISO）及甲基对硫磷	29	HS第29章	377				none	0.0	unmapped
29201900	其他	其他	292019	硫代磷酸酯及其盐以及它们的 卤化、磺化、硝化或亚硝化衍生 物： / 其他	29	HS第29章	378				none	0.0	unmapped
29202100	亚磷酸酯及其盐以及它们的卤 化、磺化、硝化或亚硝化衍生物： 亚磷酸二甲酯	亚磷酸酯及其盐以及它们的卤 化、磺化、硝化或亚硝化衍生物： 亚磷酸二甲酯	292021	亚磷酸酯及其盐以及它们的卤 化、磺化、硝化或亚硝化衍生物： / 亚磷酸二甲酯	29	HS第29章	378				none	0.0	unmapped
29202200	亚磷酸二乙酯	亚磷酸二乙酯	292022	亚磷酸酯及其盐以及它们的卤 化、磺化、硝化或亚硝化衍生物： / 亚磷酸二乙酯	29	HS第29章	378				none	0.0	unmapped
29202300	亚磷酸三甲酯	亚磷酸三甲酯	292023	亚磷酸酯及其盐以及它们的卤 化、磺化、硝化或亚硝化衍生物： / 亚磷酸三甲酯	29	HS第29章	378				none	0.0	unmapped
29202400	亚磷酸三乙酯	亚磷酸三乙酯	292024	亚磷酸酯及其盐以及它们的卤 化、磺化、硝化或亚硝化衍生物： / 亚磷酸三乙酯	29	HS第29章	378				none	0.0	unmapped
29202910	其他： 其他亚磷酸酯	其他： 其他亚磷酸酯	292029	亚磷酸酯及其盐以及它们的卤 化、磺化、硝化或亚硝化衍生物： / 其他	29	HS第29章	378				none	0.0	unmapped
29202990	其他	其他	292029	亚磷酸酯及其盐以及它们的卤 化、磺化、硝化或亚硝化衍生物： / 其他	29	HS第29章	379				none	0.0	unmapped
29203000	硫丹（ISO）	硫丹（ISO）	292030	硫丹（ISO）	29	HS第29章	379				none	0.0	unmapped
29209000	其他 碳酸二苯酯 第九分章 含氮基化合物	其他 碳酸二苯酯 第九分章 含氮基化合物	292090	其他	29	HS第29章	379				none	0.0	unmapped
29211100	无环单胺及其衍生物以及它们 的盐： 甲胺、二甲胺或三甲胺及其盐	无环单胺及其衍生物以及它们 的盐： 甲胺、二甲胺或三甲胺及其盐	292111	无环单胺及其衍生物以及它们 的盐： / 甲胺、二甲胺或三甲胺及其盐	29	HS第29章	379				none	0.0	unmapped
29211200	2-（N，N-二甲基氨基）氯乙烷 盐酸盐	2-（N，N-二甲基氨基）氯乙烷 盐酸盐	292112	无环单胺及其衍生物以及它们 的盐： / 2-（N，N-二甲基氨基）氯乙烷	29	HS第29章	379				none	0.0	unmapped
29211300	2-（N，N-二乙基氨基）氯乙烷 盐酸盐	2-（N，N-二乙基氨基）氯乙烷 盐酸盐	292113	无环单胺及其衍生物以及它们 的盐： / 2-（N，N-二乙基氨基）氯乙烷	29	HS第29章	379				none	0.0	unmapped
29211400	2-（N，N-二异丙基氨基）氯乙 烷盐酸盐	2-（N，N-二异丙基氨基）氯乙 烷盐酸盐	292114	无环单胺及其衍生物以及它们 的盐： / 2-（N，N-二异丙基氨基）氯乙	29	HS第29章	380				none	0.0	unmapped
29211910	其他： 二正丙胺	其他： 二正丙胺	292119	无环单胺及其衍生物以及它们 的盐： / 其他	29	HS第29章	380				none	0.0	unmapped
29211920	异丙胺	异丙胺	292119	无环单胺及其衍生物以及它们 的盐： / 其他	29	HS第29章	380				none	0.0	unmapped
29211930	N，N-二（2-氯乙基）乙胺	N，N-二（2-氯乙基）乙胺	292119	无环单胺及其衍生物以及它们 的盐： / 其他	29	HS第29章	380				none	0.0	unmapped
29211940	N，N-二（2-氯乙基）甲胺	N，N-二（2-氯乙基）甲胺	292119	无环单胺及其衍生物以及它们 的盐： / 其他	29	HS第29章	380				none	0.0	unmapped
29211950	三（2-氯乙基）胺	三（2-氯乙基）胺	292119	无环单胺及其衍生物以及它们 的盐： / 其他	29	HS第29章	380				none	0.0	unmapped
29211960	二烷（甲、乙、正丙或异丙） 氨基乙基-2-氯及其质子化盐	二烷（甲、乙、正丙或异丙） 氨基乙基-2-氯及其质子化盐	292119	无环单胺及其衍生物以及它们 的盐： / 其他	29	HS第29章	380				none	0.0	unmapped
29211990	其他	其他	292119	无环单胺及其衍生物以及它们 的盐： / 其他	29	HS第29章	381				none	0.0	unmapped
29212110	无环多胺及其衍生物以及它们 的盐： --乙二胺及其盐： 乙二胺	无环多胺及其衍生物以及它们 的盐： --乙二胺及其盐： 乙二胺	292121	无环多胺及其衍生物以及它们 的盐： / 乙二胺及其盐	29	HS第29章	381				none	0.0	unmapped
29212190	其他	其他	292121	无环多胺及其衍生物以及它们 的盐： / 乙二胺及其盐	29	HS第29章	381				none	0.0	unmapped
29212210	六亚甲基二胺及其盐： 己二酸己二胺盐（尼龙-66盐）	六亚甲基二胺及其盐： 己二酸己二胺盐（尼龙-66盐）	292122	无环多胺及其衍生物以及它们 的盐： / 六亚甲基二胺及其盐	29	HS第29章	381				none	0.0	unmapped
29212290	其他	其他	292122	无环多胺及其衍生物以及它们 的盐： / 六亚甲基二胺及其盐	29	HS第29章	381				none	0.0	unmapped
29212900	其他	其他	292129	无环多胺及其衍生物以及它们 的盐： / 其他	29	HS第29章	381				none	0.0	unmapped
29213000	环烷单胺或多胺、环烯单胺或多 胺、环萜烯单胺或多胺及其衍生 物以及它们的盐	环烷单胺或多胺、环烯单胺或多 胺、环萜烯单胺或多胺及其衍生 物以及它们的盐	292130	环烷单胺或多胺、环烯单胺或多	29	HS第29章	381				none	0.0	unmapped
29214110	苯胺	苯胺	292141	环烷单胺或多胺、环烯单胺或多	29	HS第29章	382				none	0.0	unmapped
29214190	其他	其他	292141	环烷单胺或多胺、环烯单胺或多	29	HS第29章	382				none	0.0	unmapped
29214200	苯胺衍生物及其盐	苯胺衍生物及其盐	292142	环烷单胺或多胺、环烯单胺或多 / 苯胺衍生物及其盐	29	HS第29章	382				none	0.0	unmapped
29214300	甲苯胺及其衍生物以及它们的 盐	甲苯胺及其衍生物以及它们的 盐	292143	环烷单胺或多胺、环烯单胺或多 / 甲苯胺及其衍生物以及它们的	29	HS第29章	382				none	0.0	unmapped
29214400	二苯胺及其衍生物以及它们的 盐	二苯胺及其衍生物以及它们的 盐	292144	环烷单胺或多胺、环烯单胺或多 / 二苯胺及其衍生物以及它们的	29	HS第29章	382				none	0.0	unmapped
29214500	1-萘胺（α-萘胺）、2-萘胺（β 萘胺）及其衍生物以及它们的盐	1-萘胺（α-萘胺）、2-萘胺（β 萘胺）及其衍生物以及它们的盐	292145	环烷单胺或多胺、环烯单胺或多 / 1-萘胺（α-萘胺）、2-萘胺（β	29	HS第29章	382				none	0.0	unmapped
29214600	安非他明（INN）、苄非他明 （INN）、右苯丙胺（INN）、乙非 他明（INN）、芬坎法明（INN）、 利非他明（INN）、左苯丙胺 （INN）、美芬雷司（INN）、苯丁 胺（INN）以及它们的盐	安非他明（INN）、苄非他明 （INN）、右苯丙胺（INN）、乙非 他明（INN）、芬坎法明（INN）、 利非他明（INN）、左苯丙胺 （INN）、美芬雷司（INN）、苯丁 胺（INN）以及它们的盐	292146	环烷单胺或多胺、环烯单胺或多 / 安非他明（INN）、苄非他明	29	HS第29章	382				none	0.0	unmapped
29214910	对异丙基苯胺	对异丙基苯胺	292149	环烷单胺或多胺、环烯单胺或多 / 其他	29	HS第29章	383				none	0.0	unmapped
29214920	二甲基苯胺	二甲基苯胺	292149	环烷单胺或多胺、环烯单胺或多 / 其他	29	HS第29章	383				none	0.0	unmapped
29214930	2，6-甲基乙基苯胺	2，6-甲基乙基苯胺	292149	环烷单胺或多胺、环烯单胺或多 / 其他	29	HS第29章	383				none	0.0	unmapped
29214940	2，6-二乙基苯胺	2，6-二乙基苯胺	292149	环烷单胺或多胺、环烯单胺或多 / 其他	29	HS第29章	383				none	0.0	unmapped
29214990	其他 盐酸舍曲林	其他 盐酸舍曲林	292149	环烷单胺或多胺、环烯单胺或多 / 其他	29	HS第29章	383				none	0.0	unmapped
29215110	芳香多胺及其衍生物以及它们 的盐： --邻-、间-、对-苯二胺、二氨基甲 苯及其衍生物以及它们的盐： 邻苯二胺	芳香多胺及其衍生物以及它们 的盐： --邻-、间-、对-苯二胺、二氨基甲 苯及其衍生物以及它们的盐： 邻苯二胺	292151	芳香多胺及其衍生物以及它们 的盐： / 邻-、间-、对-苯二胺、二氨基甲 苯及其衍生物以及它们的盐	29	HS第29章	383				none	0.0	unmapped
29215190	其他	其他	292151	芳香多胺及其衍生物以及它们 的盐： / 邻-、间-、对-苯二胺、二氨基甲 苯及其衍生物以及它们的盐	29	HS第29章	383				none	0.0	unmapped
29215900	其他	其他	292159	芳香多胺及其衍生物以及它们 的盐： / 其他	29	HS第29章	383				none	0.0	unmapped
29221100	单乙醇胺及其盐	单乙醇胺及其盐	292211	单乙醇胺及其盐	29	HS第29章	384				none	0.0	unmapped
29221200	二乙醇胺及其盐	二乙醇胺及其盐	292212	二乙醇胺及其盐	29	HS第29章	384				none	0.0	unmapped
29221400	右丙氧吩（INN）及其盐	右丙氧吩（INN）及其盐	292214	右丙氧吩（INN）及其盐	29	HS第29章	384				none	0.0	unmapped
29221500	三乙醇胺	三乙醇胺	292215	三乙醇胺	29	HS第29章	384				none	0.0	unmapped
29221600	全氟辛基磺酸二乙醇铵	全氟辛基磺酸二乙醇铵	292216	全氟辛基磺酸二乙醇铵	29	HS第29章	384				none	0.0	unmapped
29221700	甲基二乙醇胺和乙基二乙醇胺	甲基二乙醇胺和乙基二乙醇胺	292217	甲基二乙醇胺和乙基二乙醇胺	29	HS第29章	384				none	0.0	unmapped
29221800	2-（N，N-二异丙基氨基）乙醇	2-（N，N-二异丙基氨基）乙醇	292218	2-（N，N-二异丙基氨基）乙醇	29	HS第29章	384				none	0.0	unmapped
29221910	其他： 乙胺丁醇	其他： 乙胺丁醇	292219	其他	29	HS第29章	384				none	0.0	unmapped
29221921	乙胺丁醇 二甲氨基乙醇及其质子化盐	乙胺丁醇 二甲氨基乙醇及其质子化盐	292219	其他	29	HS第29章	385				none	0.0	unmapped
29221922	乙胺丁醇 二乙氨基乙醇及其质子化盐	乙胺丁醇 二乙氨基乙醇及其质子化盐	292219	其他	29	HS第29章	385				none	0.0	unmapped
29221929	乙胺丁醇 其他	乙胺丁醇 其他	292219	其他	29	HS第29章	385				none	0.0	unmapped
29221930	乙基二乙醇胺的盐	乙基二乙醇胺的盐	292219	其他	29	HS第29章	385				none	0.0	unmapped
29221940	甲基二乙醇胺的盐	甲基二乙醇胺的盐	292219	其他	29	HS第29章	385				none	0.0	unmapped
29221950	本芴醇	本芴醇	292219	其他	29	HS第29章	385				none	0.0	unmapped
29221990	其他	其他	292219	其他	29	HS第29章	385				none	0.0	unmapped
29222100	氨基羟基萘磺酸及其盐	氨基羟基萘磺酸及其盐	292221	氨基萘酚和其他氨基酚（但含有 一种以上含氧基的除外）及其醚 和酯，以及它们的盐： / 氨基羟基萘磺酸及其盐	29	HS第29章	386				none	0.0	unmapped
29222910	其他： 茴香胺、二茴香胺、氨基苯乙 醚及其盐	其他： 茴香胺、二茴香胺、氨基苯乙 醚及其盐	292229	氨基萘酚和其他氨基酚（但含有 一种以上含氧基的除外）及其醚 和酯，以及它们的盐： / 其他	29	HS第29章	386				none	0.0	unmapped
29222990	其他	其他	292229	氨基萘酚和其他氨基酚（但含有 一种以上含氧基的除外）及其醚 和酯，以及它们的盐： / 其他	29	HS第29章	386				none	0.0	unmapped
29223100	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： 安非拉酮（INN）、美沙酮（INN） 和去甲美沙酮（INN）以及它们 的盐	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： 安非拉酮（INN）、美沙酮（INN） 和去甲美沙酮（INN）以及它们 的盐	292231	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 安非拉酮（INN）、美沙酮（INN）	29	HS第29章	386				none	0.0	unmapped
29223910	其他： 4-甲基甲卡西酮	其他： 4-甲基甲卡西酮	292239	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 其他	29	HS第29章	386				none	0.0	unmapped
29223920	安非他酮及其盐	安非他酮及其盐	292239	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 其他	29	HS第29章	386				none	0.0	unmapped
29223990	其他	其他	292239	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 其他	29	HS第29章	386				none	0.0	unmapped
29224110	赖氨酸	赖氨酸	292241	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 其他	29	HS第29章	387				none	0.0	unmapped
29224190	其他	其他	292241	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 其他	29	HS第29章	387				none	0.0	unmapped
29224210	谷氨酸及其盐： 谷氨酸	谷氨酸及其盐： 谷氨酸	292242	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 谷氨酸及其盐	29	HS第29章	387				none	0.0	unmapped
29224220	谷氨酸钠	谷氨酸钠	292242	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 谷氨酸及其盐	29	HS第29章	387				none	0.0	unmapped
29224290	其他	其他	292242	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 谷氨酸及其盐	29	HS第29章	387				none	0.0	unmapped
29224310	邻氨基苯甲酸（氨茴酸）及其盐： 邻氨基苯甲酸（氨茴酸）	邻氨基苯甲酸（氨茴酸）及其盐： 邻氨基苯甲酸（氨茴酸）	292243	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 邻氨基苯甲酸（氨茴酸）及其盐	29	HS第29章	387				none	0.0	unmapped
29224390	其他	其他	292243	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 邻氨基苯甲酸（氨茴酸）及其盐	29	HS第29章	387				none	0.0	unmapped
29224400	替利定（INN）及其盐	替利定（INN）及其盐	292244	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 替利定（INN）及其盐	29	HS第29章	388				none	0.0	unmapped
29224911	其他： ---其他氨基酸： 氨甲环酸	其他： ---其他氨基酸： 氨甲环酸	292249	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 其他	29	HS第29章	388				none	0.0	unmapped
29224919	其他氨基酸： 其他	其他氨基酸： 其他	292249	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 其他	29	HS第29章	388				none	0.0	unmapped
29224991	其他： 普鲁卡因及其盐	其他： 普鲁卡因及其盐	292249	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 其他	29	HS第29章	388				none	0.0	unmapped
29224999	其他： 其他	其他： 其他	292249	氨基醛、氨基酮和氨基醌，但含 有一种以上含氧基的除外，以及 它们的盐： / 其他	29	HS第29章	388				none	0.0	unmapped
29225010	氨基醇酚、氨基酸酚及其他含氧 基氨基化合物： 对羟基苯甘氨酸及其邓钾盐	氨基醇酚、氨基酸酚及其他含氧 基氨基化合物： 对羟基苯甘氨酸及其邓钾盐	292250	氨基醇酚、氨基酸酚及其他含氧 基氨基化合物	29	HS第29章	388				none	0.0	unmapped
29225020	莱克多巴胺和盐酸莱克多巴胺	莱克多巴胺和盐酸莱克多巴胺	292250	氨基醇酚、氨基酸酚及其他含氧 基氨基化合物	29	HS第29章	389				none	0.0	unmapped
29225090	其他 抗癌药原料（盐酸米托蒽醌）	其他 抗癌药原料（盐酸米托蒽醌）	292250	氨基醇酚、氨基酸酚及其他含氧 基氨基化合物	29	HS第29章	389				none	0.0	unmapped
29231000	胆碱及其盐	胆碱及其盐	292310	胆碱及其盐	29	HS第29章	389				none	0.0	unmapped
29232000	卵磷脂及其他磷氨基类脂	卵磷脂及其他磷氨基类脂	292320	卵磷脂及其他磷氨基类脂	29	HS第29章	389				none	0.0	unmapped
29233000	全氟辛基磺酸四乙基铵	全氟辛基磺酸四乙基铵	292330	全氟辛基磺酸四乙基铵	29	HS第29章	389				none	0.0	unmapped
29234000	全氟辛基磺酸二癸基二甲基铵	全氟辛基磺酸二癸基二甲基铵	292340	全氟辛基磺酸二癸基二甲基铵	29	HS第29章	389				none	0.0	unmapped
29239000	其他	其他	292390	其他	29	HS第29章	390				none	0.0	unmapped
29241100	无环酰胺（包括无环氨基甲酸 酯）及其衍生物以及它们的盐： 甲丙氨酯（INN）	无环酰胺（包括无环氨基甲酸 酯）及其衍生物以及它们的盐： 甲丙氨酯（INN）	292411	无环酰胺（包括无环氨基甲酸 酯）及其衍生物以及它们的盐： / 甲丙氨酯（INN）	29	HS第29章	390				none	0.0	unmapped
29241200	氟乙酰胺（ISO）、久效磷（ISO） 及磷胺（ISO）	氟乙酰胺（ISO）、久效磷（ISO） 及磷胺（ISO）	292412	无环酰胺（包括无环氨基甲酸 酯）及其衍生物以及它们的盐： / 氟乙酰胺（ISO）、久效磷（ISO）	29	HS第29章	390				none	0.0	unmapped
29241910	其他： 二甲基甲酰胺	其他： 二甲基甲酰胺	292419	无环酰胺（包括无环氨基甲酸 酯）及其衍生物以及它们的盐： / 其他	29	HS第29章	390				none	0.0	unmapped
29241990	其他	其他	292419	无环酰胺（包括无环氨基甲酸 酯）及其衍生物以及它们的盐： / 其他	29	HS第29章	390				none	0.0	unmapped
29242100	环酰胺（包括环氨基甲酸酯）及 其衍生物以及它们的盐： 烷基脲及其衍生物以及它们的 盐	环酰胺（包括环氨基甲酸酯）及 其衍生物以及它们的盐： 烷基脲及其衍生物以及它们的 盐	292421	环酰胺（包括环氨基甲酸酯）及 其衍生物以及它们的盐： / 烷基脲及其衍生物以及它们的	29	HS第29章	390				none	0.0	unmapped
29242300	2-乙酰氨基苯甲酸（N-乙酰邻氨 基苯甲酸）及其盐	2-乙酰氨基苯甲酸（N-乙酰邻氨 基苯甲酸）及其盐	292423	环酰胺（包括环氨基甲酸酯）及 其衍生物以及它们的盐： / 2-乙酰氨基苯甲酸（N-乙酰邻氨	29	HS第29章	390				none	0.0	unmapped
29242400	炔己蚁胺（INN）	炔己蚁胺（INN）	292424	环酰胺（包括环氨基甲酸酯）及 其衍生物以及它们的盐： / 炔己蚁胺（INN）	29	HS第29章	391				none	0.0	unmapped
29242500	甲草胺（ISO）	甲草胺（ISO）	292425	环酰胺（包括环氨基甲酸酯）及 其衍生物以及它们的盐： / 甲草胺（ISO）	29	HS第29章	391				none	0.0	unmapped
29242910	其他： 对乙酰氨基苯乙醚（非那西丁）	其他： 对乙酰氨基苯乙醚（非那西丁）	292429	环酰胺（包括环氨基甲酸酯）及 其衍生物以及它们的盐： / 其他	29	HS第29章	391				none	0.0	unmapped
29242920	对乙酰氨基酚（扑热息痛）	对乙酰氨基酚（扑热息痛）	292429	环酰胺（包括环氨基甲酸酯）及 其衍生物以及它们的盐： / 其他	29	HS第29章	391				none	0.0	unmapped
29242930	阿斯巴甜	阿斯巴甜	292429	环酰胺（包括环氨基甲酸酯）及 其衍生物以及它们的盐： / 其他	29	HS第29章	391				none	0.0	unmapped
29242990	其他 抗癌药原料（氟他胺）	其他 抗癌药原料（氟他胺）	292429	环酰胺（包括环氨基甲酸酯）及 其衍生物以及它们的盐： / 其他	29	HS第29章	391				none	0.0	unmapped
29251100	酰亚胺及其衍生物以及它们的 盐： 糖精及其盐	酰亚胺及其衍生物以及它们的 盐： 糖精及其盐	292511	酰亚胺及其衍生物以及它们的 盐： / 糖精及其盐	29	HS第29章	391				none	0.0	unmapped
29251200	格鲁米特（INN）	格鲁米特（INN）	292512	酰亚胺及其衍生物以及它们的 盐： / 格鲁米特（INN）	29	HS第29章	392				none	0.0	unmapped
29251900	其他	其他	292519	酰亚胺及其衍生物以及它们的 盐： / 其他	29	HS第29章	392				none	0.0	unmapped
29252100	亚胺及其衍生物以及它们的盐： 杀虫脒（ISO）	亚胺及其衍生物以及它们的盐： 杀虫脒（ISO）	292521	亚胺及其衍生物以及它们的盐： / 杀虫脒（ISO）	29	HS第29章	392				none	0.0	unmapped
29252900	其他	其他	292529	亚胺及其衍生物以及它们的盐： / 其他	29	HS第29章	392				none	0.0	unmapped
29261000	丙烯腈	丙烯腈	292610	丙烯腈	29	HS第29章	392				none	0.0	unmapped
29262000	1-氰基胍（双氰胺）	1-氰基胍（双氰胺）	292620	1-氰基胍（双氰胺）	29	HS第29章	392				none	0.0	unmapped
29263000	芬普雷司（INN）及其盐；美沙 酮（INN）中间体（4-氰基-2-二 甲氨基-4，4-二苯基丁烷）	芬普雷司（INN）及其盐；美沙 酮（INN）中间体（4-氰基-2-二 甲氨基-4，4-二苯基丁烷）	292630	芬普雷司（INN）及其盐；美沙	29	HS第29章	392				none	0.0	unmapped
29264000	α-苯基乙酰基乙腈	α-苯基乙酰基乙腈	292640	α-苯基乙酰基乙腈	29	HS第29章	392				none	0.0	unmapped
29269010	对氯氰苄	对氯氰苄	292690	α-苯基乙酰基乙腈	29	HS第29章	393				none	0.0	unmapped
29269020	间苯二甲腈	间苯二甲腈	292690	α-苯基乙酰基乙腈	29	HS第29章	393				none	0.0	unmapped
29269090	其他 己二腈	其他 己二腈	292690	α-苯基乙酰基乙腈	29	HS第29章	393				none	0.0	unmapped
29270000	重氮化合物、偶氮化合物及氧化 偶氮化合物	重氮化合物、偶氮化合物及氧化 偶氮化合物	292700	重氮化合物、偶氮化合物及氧化 偶氮化合物	29	HS第29章	393				none	0.0	unmapped
29280000	肼（联氨）及胲（羟胺）的有机 衍生物	肼（联氨）及胲（羟胺）的有机 衍生物	292800	肼（联氨）及胲（羟胺）的有机 衍生物	29	HS第29章	393				none	0.0	unmapped
29291010	异氰酸酯： 2，4-和2，6-甲苯二异氰酸酯混 合物（甲苯二异氰酸酯TDI）	异氰酸酯： 2，4-和2，6-甲苯二异氰酸酯混 合物（甲苯二异氰酸酯TDI）	292910	异氰酸酯	29	HS第29章	393				none	0.0	unmapped
29291020	二甲苯二异氰酸酯（TODI）	二甲苯二异氰酸酯（TODI）	292910	异氰酸酯	29	HS第29章	393				none	0.0	unmapped
29291030	二苯基甲烷二异氰酸酯（纯 MDI）	二苯基甲烷二异氰酸酯（纯 MDI）	292910	异氰酸酯	29	HS第29章	394				none	0.0	unmapped
