source_sheet,source_row,raw_material_name,raw_spec,unit,supplier,purchase_date,quantity,unit_price,amount,remark,raw_row_json
Sheet1,482,加工加厚活塞60加密封,加工加厚活塞60加密封,个,,2024-05-06T00:00:00,1,,,,"{""日期"": ""2024-05-06T00:00:00"", ""商品名称及规格"": ""加工加厚活塞60加密封"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,483,300KG压不锈钢液压钳,300KG压不锈钢液压钳,台,,2024-05-06T00:00:00,1,,,,"{""日期"": ""2024-05-06T00:00:00"", ""商品名称及规格"": ""300KG压不锈钢液压钳"", ""单位"": ""台"", ""数量"": 1}"
Sheet1,484,65*20*1不锈钢条,65*20*1不锈钢条,条,,2024-05-06T00:00:00,100,,,,"{""日期"": ""2024-05-06T00:00:00"", ""商品名称及规格"": ""65*20*1不锈钢条"", ""单位"": ""条"", ""数量"": 100}"
Sheet1,485,不锈钢扣子,不锈钢扣子,个,,2024-05-06T00:00:00,100,,,,"{""日期"": ""2024-05-06T00:00:00"", ""商品名称及规格"": ""不锈钢扣子"", ""单位"": ""个"", ""数量"": 100}"
Sheet1,486,电池,电池,个,,2024-05-06T00:00:00,1,,,,"{""日期"": ""2024-05-06T00:00:00"", ""商品名称及规格"": ""电池"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,487,14*75骑马螺丝,14*75骑马螺丝,套,,2024-05-06T00:00:00,200,,,,"{""日期"": ""2024-05-06T00:00:00"", ""商品名称及规格"": ""14*75骑马螺丝"", ""单位"": ""套"", ""数量"": 200}"
Sheet1,488,卡6*12不锈钢三通,卡6*12不锈钢三通,个,,2024-05-06T00:00:00,40,,,,"{""日期"": ""2024-05-06T00:00:00"", ""商品名称及规格"": ""卡6*12不锈钢三通"", ""单位"": ""个"", ""数量"": 40}"
Sheet1,489,小油泵高压转接头,小油泵高压转接头,个,,2024-05-06T00:00:00,4,,,,"{""日期"": ""2024-05-06T00:00:00"", ""商品名称及规格"": ""小油泵高压转接头"", ""单位"": ""个"", ""数量"": 4}"
Sheet1,490,重油污清洗剂,重油污清洗剂,KG,,2024-05-07T00:00:00,100,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""重油污清洗剂"", ""单位"": ""KG"", ""数量"": 100}"
Sheet1,491,7#.8#自封袋,7#.8#自封袋,个,,2024-05-07T00:00:00,2000,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""7#.8#自封袋"", ""单位"": ""个"", ""数量"": 2000}"
Sheet1,492,10#自封袋,10#自封袋,个,,2024-05-07T00:00:00,1000,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""10#自封袋"", ""单位"": ""个"", ""数量"": 1000}"
Sheet1,493,2寸毛刷,2寸毛刷,个,,2024-05-07T00:00:00,20,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""2寸毛刷"", ""单位"": ""个"", ""数量"": 20}"
Sheet1,494,M50电缆防水接头,M50电缆防水接头,个,,2024-05-07T00:00:00,8,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""M50电缆防水接头"", ""单位"": ""个"", ""数量"": 8}"
Sheet1,495,M40电缆防水接头,M40电缆防水接头,个,,2024-05-07T00:00:00,8,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""M40电缆防水接头"", ""单位"": ""个"", ""数量"": 8}"
Sheet1,496,M32电缆防水接头,M32电缆防水接头,个,,2024-05-07T00:00:00,8,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""M32电缆防水接头"", ""单位"": ""个"", ""数量"": 8}"
Sheet1,497,灰色三和喷漆,灰色三和喷漆,瓶,,2024-05-07T00:00:00,48,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""灰色三和喷漆"", ""单位"": ""瓶"", ""数量"": 48}"
Sheet1,498,青三和喷漆绿色,青三和喷漆绿色,瓶,,2024-05-07T00:00:00,48,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""青三和喷漆绿色"", ""单位"": ""瓶"", ""数量"": 48}"
Sheet1,499,黑色三和喷漆,黑色三和喷漆,瓶,,2024-05-07T00:00:00,24,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""黑色三和喷漆"", ""单位"": ""瓶"", ""数量"": 24}"
Sheet1,500,高效脱漆剂,高效脱漆剂,瓶,,2024-05-07T00:00:00,30,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""高效脱漆剂"", ""单位"": ""瓶"", ""数量"": 30}"
Sheet1,501,大门锁,大门锁,把,,2024-05-07T00:00:00,1,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""大门锁"", ""单位"": ""把"", ""数量"": 1}"
Sheet1,502,配钥匙,配钥匙,把,,2024-05-07T00:00:00,10,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""配钥匙"", ""单位"": ""把"", ""数量"": 10}"
Sheet1,503,电力清洗剂,电力清洗剂,KG,,2024-05-07T00:00:00,25,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""电力清洗剂"", ""单位"": ""KG"", ""数量"": 25}"
Sheet1,504,8升4出口多点黄油泵,8升4出口多点黄油泵,台,,2024-05-07T00:00:00,2,,,,"{""日期"": ""2024-05-07T00:00:00"", ""商品名称及规格"": ""8升4出口多点黄油泵"", ""单位"": ""台"", ""数量"": 2}"
Sheet1,505,5.54w配件,5.54w配件,套,,2024-05-08T00:00:00,1,,,,"{""日期"": ""2024-05-08T00:00:00"", ""商品名称及规格"": ""5.54w配件"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,506,52*4SH进口高压管,52*4SH进口高压管,米,,2024-05-08T00:00:00,80,,,,"{""日期"": ""2024-05-08T00:00:00"", ""商品名称及规格"": ""52*4SH进口高压管"", ""单位"": ""米"", ""数量"": 80}"
Sheet1,507,803百叶窗,803百叶窗,个,,2024-05-11T00:00:00,5,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""803百叶窗"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,508,进口½x700KG高压油管,进口½x700KG高压油管,米,,2024-05-11T00:00:00,80,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""进口½x700KG高压油管"", ""单位"": ""米"", ""数量"": 80}"
Sheet1,509,高压接头,高压接头,个,,2024-05-11T00:00:00,16,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""高压接头"", ""单位"": ""个"", ""数量"": 16}"
Sheet1,510,100x160公斤抗震高压油表,100x160公斤抗震高压油表,个,,2024-05-11T00:00:00,1,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""100x160公斤抗震高压油表"", ""单位"": ""个"", ""数量"": 1}"
Sheet1,511,50x100公斤抗震高压油表,50x100公斤抗震高压油表,个,,2024-05-11T00:00:00,2,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""50x100公斤抗震高压油表"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,512,卡夹特AB胶,卡夹特AB胶,套,,2024-05-11T00:00:00,100,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""卡夹特AB胶"", ""单位"": ""套"", ""数量"": 100}"
Sheet1,513,加厚气泡膜,加厚气泡膜,米,,2024-05-11T00:00:00,100,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""加厚气泡膜"", ""单位"": ""米"", ""数量"": 100}"
Sheet1,514,定做不锈钢数字牌20cm,定做不锈钢数字牌20cm,个,,2024-05-11T00:00:00,12,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""定做不锈钢数字牌20cm"", ""单位"": ""个"", ""数量"": 12}"
Sheet1,515,6x4SH高压油管,6x4SH高压油管,米,,2024-05-11T00:00:00,28,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""6x4SH高压油管"", ""单位"": ""米"", ""数量"": 28}"
Sheet1,516,10x4SH高压油管,10x4SH高压油管,米,,2024-05-11T00:00:00,8.4,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""10x4SH高压油管"", ""单位"": ""米"", ""数量"": 8.4}"
Sheet1,517,13x4SH高压油管,13x4SH高压油管,米,,2024-05-11T00:00:00,4.7,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""13x4SH高压油管"", ""单位"": ""米"", ""数量"": 4.7}"
Sheet1,518,16x4SH高压油管,16x4SH高压油管,米,,2024-05-11T00:00:00,8.4,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""16x4SH高压油管"", ""单位"": ""米"", ""数量"": 8.4}"
Sheet1,519,25x4SH高压油管,25x4SH高压油管,米,,2024-05-11T00:00:00,4.2,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""25x4SH高压油管"", ""单位"": ""米"", ""数量"": 4.2}"
Sheet1,520,进口450KG*32x4SH高压油管,进口450KG*32x4SH高压油管,米,,2024-05-11T00:00:00,40,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""进口450KG*32x4SH高压油管"", ""单位"": ""米"", ""数量"": 40}"
Sheet1,521,38x4SH高压油管,38x4SH高压油管,米,,2024-05-11T00:00:00,2.7,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""38x4SH高压油管"", ""单位"": ""米"", ""数量"": 2.7}"
Sheet1,522,700KG进口*19x4SH高压油管,700KG进口*19x4SH高压油管,米,,2024-05-11T00:00:00,6.2,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""700KG进口*19x4SH高压油管"", ""单位"": ""米"", ""数量"": 6.2}"
Sheet1,523,定做 6x1.5高压弯头,定做 6x1.5高压弯头,个,,2024-05-11T00:00:00,20,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""定做 6x1.5高压弯头"", ""单位"": ""个"", ""数量"": 20}"
Sheet1,524,定做 10x1.5高压弯头,定做 10x1.5高压弯头,个,,2024-05-11T00:00:00,4,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""定做 10x1.5高压弯头"", ""单位"": ""个"", ""数量"": 4}"
Sheet1,525,定做 13x1.5高压弯头,定做 13x1.5高压弯头,个,,2024-05-11T00:00:00,4,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""定做 13x1.5高压弯头"", ""单位"": ""个"", ""数量"": 4}"
Sheet1,526,定做 16x1.5高压弯头,定做 16x1.5高压弯头,个,,2024-05-11T00:00:00,4,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""定做 16x1.5高压弯头"", ""单位"": ""个"", ""数量"": 4}"
Sheet1,527,定做 19x1.5高压弯头,定做 19x1.5高压弯头,个,,2024-05-11T00:00:00,4,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""定做 19x1.5高压弯头"", ""单位"": ""个"", ""数量"": 4}"
Sheet1,528,定做 25x1.5高压弯头,定做 25x1.5高压弯头,个,,2024-05-11T00:00:00,2,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""定做 25x1.5高压弯头"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,529,定做 32x1.5高压弯头,定做 32x1.5高压弯头,个,,2024-05-11T00:00:00,16,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""定做 32x1.5高压弯头"", ""单位"": ""个"", ""数量"": 16}"
Sheet1,530,定做 38x1.5高压弯头,定做 38x1.5高压弯头,个,,2024-05-11T00:00:00,2,,,,"{""日期"": ""2024-05-11T00:00:00"", ""商品名称及规格"": ""定做 38x1.5高压弯头"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,531,加厚气泡膜,加厚气泡膜,米,,2024-05-12T00:00:00,500,,,,"{""日期"": ""2024-05-12T00:00:00"", ""商品名称及规格"": ""加厚气泡膜"", ""单位"": ""米"", ""数量"": 500}"
Sheet1,532,保鲜膜大卷,保鲜膜大卷,件,,2024-05-12T00:00:00,5,,,,"{""日期"": ""2024-05-12T00:00:00"", ""商品名称及规格"": ""保鲜膜大卷"", ""单位"": ""件"", ""数量"": 5}"
Sheet1,533,黄色调和漆,黄色调和漆,桶,,2024-05-12T00:00:00,5,,,,"{""日期"": ""2024-05-12T00:00:00"", ""商品名称及规格"": ""黄色调和漆"", ""单位"": ""桶"", ""数量"": 5}"
Sheet1,534,铁红调和漆,铁红调和漆,桶,,2024-05-12T00:00:00,6,,,,"{""日期"": ""2024-05-12T00:00:00"", ""商品名称及规格"": ""铁红调和漆"", ""单位"": ""桶"", ""数量"": 6}"
Sheet1,535,松香水,松香水,桶,,2024-05-12T00:00:00,5,,,,"{""日期"": ""2024-05-12T00:00:00"", ""商品名称及规格"": ""松香水"", ""单位"": ""桶"", ""数量"": 5}"
Sheet1,536,定做高压加厚52米卡箍双丝牙,定做高压加厚52米卡箍双丝牙,个,,2024-05-13T00:00:00,60,,,,"{""日期"": ""2024-05-13T00:00:00"", ""商品名称及规格"": ""定做高压加厚52米卡箍双丝牙"", ""单位"": ""个"", ""数量"": 60}"
Sheet1,537,白色玻璃胶,白色玻璃胶,支,,2024-05-14T00:00:00,48,,,,"{""日期"": ""2024-05-14T00:00:00"", ""商品名称及规格"": ""白色玻璃胶"", ""单位"": ""支"", ""数量"": 48}"
Sheet1,538,588胶,588胶,支,,2024-05-14T00:00:00,10,,,,"{""日期"": ""2024-05-14T00:00:00"", ""商品名称及规格"": ""588胶"", ""单位"": ""支"", ""数量"": 10}"
Sheet1,539,白色记号笔,白色记号笔,支,,2024-05-14T00:00:00,20,,,,"{""日期"": ""2024-05-14T00:00:00"", ""商品名称及规格"": ""白色记号笔"", ""单位"": ""支"", ""数量"": 20}"
Sheet1,540,M8树脂高压管,M8树脂高压管,条,,2024-05-14T00:00:00,50,,,,"{""日期"": ""2024-05-14T00:00:00"", ""商品名称及规格"": ""M8树脂高压管"", ""单位"": ""条"", ""数量"": 50}"
Sheet1,541,定做加厚轴承钢钢套,定做加厚轴承钢钢套,套,,2024-05-16T00:00:00,20,,,,"{""日期"": ""2024-05-16T00:00:00"", ""商品名称及规格"": ""定做加厚轴承钢钢套"", ""单位"": ""套"", ""数量"": 20}"
Sheet1,542,进口52x4SH高压油管,进口52x4SH高压油管,米,,2024-05-16T00:00:00,80,,,,"{""日期"": ""2024-05-16T00:00:00"", ""商品名称及规格"": ""进口52x4SH高压油管"", ""单位"": ""米"", ""数量"": 80}"
Sheet1,543,20高压球阀,20高压球阀,个,,2024-05-20T00:00:00,2,,,,"{""日期"": ""2024-05-20T00:00:00"", ""商品名称及规格"": ""20高压球阀"", ""单位"": ""个"", ""数量"": 2}"
Sheet1,544,20高压接头,20高压接头,个,,2024-05-20T00:00:00,14,,,,"{""日期"": ""2024-05-20T00:00:00"", ""商品名称及规格"": ""20高压接头"", ""单位"": ""个"", ""数量"": 14}"
Sheet1,545,进口不锈钢压钳机,进口不锈钢压钳机,台,,2024-05-22T00:00:00,1,,,,"{""日期"": ""2024-05-22T00:00:00"", ""商品名称及规格"": ""进口不锈钢压钳机"", ""单位"": ""台"", ""数量"": 1}"
Sheet1,546,40*80加厚方钢,40*80加厚方钢,米,,2024-05-25T00:00:00,12,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""40*80加厚方钢"", ""单位"": ""米"", ""数量"": 12}"
Sheet1,547,加工内外四方接头,加工内外四方接头,个,,2024-05-25T00:00:00,3,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""加工内外四方接头"", ""单位"": ""个"", ""数量"": 3}"
Sheet1,548,加工1150三通带抱箍,加工1150三通带抱箍,条,,2024-05-25T00:00:00,2,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""加工1150三通带抱箍"", ""单位"": ""条"", ""数量"": 2}"
Sheet1,549,定做不锈钢标志牌,定做不锈钢标志牌,块,,2024-05-25T00:00:00,150,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""定做不锈钢标志牌"", ""单位"": ""块"", ""数量"": 150}"
Sheet1,550,施耐德变频器中文面板,施耐德变频器中文面板,台,,2024-05-25T00:00:00,2,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""施耐德变频器中文面板"", ""单位"": ""台"", ""数量"": 2}"
Sheet1,551,定做250*180不锈钢铭牌,定做250*180不锈钢铭牌,块,,2024-05-25T00:00:00,10,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""定做250*180不锈钢铭牌"", ""单位"": ""块"", ""数量"": 10}"
Sheet1,552,五点式欧式安全带,五点式欧式安全带,套,,2024-05-25T00:00:00,20,,,,"{""日期"": ""2024-05-25T00:00:00"", ""商品名称及规格"": ""五点式欧式安全带"", ""单位"": ""套"", ""数量"": 20}"
Sheet1,553,马桶抽吸,马桶抽吸,个,,2024-05-28T00:00:00,5,,,,"{""日期"": ""2024-05-28T00:00:00"", ""商品名称及规格"": ""马桶抽吸"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,554,五点式欧式安全带,五点式欧式安全带,条,,2024-05-28T00:00:00,30,,,,"{""日期"": ""2024-05-28T00:00:00"", ""商品名称及规格"": ""五点式欧式安全带"", ""单位"": ""条"", ""数量"": 30}"
Sheet1,555,10*40内六角,10*40内六角,套,,2024-05-28T00:00:00,30,,,,"{""日期"": ""2024-05-28T00:00:00"", ""商品名称及规格"": ""10*40内六角"", ""单位"": ""套"", ""数量"": 30}"
Sheet1,556,蘑菇头进口油封,蘑菇头进口油封,个,,2024-05-28T00:00:00,16,,,,"{""日期"": ""2024-05-28T00:00:00"", ""商品名称及规格"": ""蘑菇头进口油封"", ""单位"": ""个"", ""数量"": 16}"
Sheet1,557,蘑菇头进口防尘圈,蘑菇头进口防尘圈,个,,2024-05-28T00:00:00,16,,,,"{""日期"": ""2024-05-28T00:00:00"", ""商品名称及规格"": ""蘑菇头进口防尘圈"", ""单位"": ""个"", ""数量"": 16}"
Sheet1,558,16*50内六角,16*50内六角,套,,2024-05-30T00:00:00,50,,,,"{""日期"": ""2024-05-30T00:00:00"", ""商品名称及规格"": ""16*50内六角"", ""单位"": ""套"", ""数量"": 50}"
Sheet1,559,定做刮泥板,定做刮泥板,块,,2024-05-30T00:00:00,20,,,,"{""日期"": ""2024-05-30T00:00:00"", ""商品名称及规格"": ""定做刮泥板"", ""单位"": ""块"", ""数量"": 20}"
Sheet1,560,遥控挂壁风扇,遥控挂壁风扇,台,,2024-05-31T00:00:00,4,,,,"{""日期"": ""2024-05-31T00:00:00"", ""商品名称及规格"": ""遥控挂壁风扇"", ""单位"": ""台"", ""数量"": 4}"
Sheet1,561,五孔插座,五孔插座,套,,2024-06-01T00:00:00,5,,,,"{""日期"": ""2024-06-01T00:00:00"", ""商品名称及规格"": ""五孔插座"", ""单位"": ""套"", ""数量"": 5}"
Sheet1,562,插座底合,插座底合,个,,2024-06-01T00:00:00,5,,,,"{""日期"": ""2024-06-01T00:00:00"", ""商品名称及规格"": ""插座底合"", ""单位"": ""个"", ""数量"": 5}"
Sheet1,563,4平方起帆平方电线,4平方起帆平方电线,米,,2024-06-01T00:00:00,100,,,,"{""日期"": ""2024-06-01T00:00:00"", ""商品名称及规格"": ""4平方起帆平方电线"", ""单位"": ""米"", ""数量"": 100}"
Sheet1,564,三和喷漆,三和喷漆,支,,2024-06-02T00:00:00,60,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""三和喷漆"", ""单位"": ""支"", ""数量"": 60}"
Sheet1,565,金属高压水枪,金属高压水枪,支,,2024-06-02T00:00:00,3,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""金属高压水枪"", ""单位"": ""支"", ""数量"": 3}"
Sheet1,566,金立克切割片,金立克切割片,片,,2024-06-02T00:00:00,250,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""金立克切割片"", ""单位"": ""片"", ""数量"": 250}"
Sheet1,567,325无缝管&14,325无缝管&14,米,,2024-06-02T00:00:00,6,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""325无缝管&14"", ""单位"": ""米"", ""数量"": 6}"
Sheet1,568,加厚325*8焊接弯头,加厚325*8焊接弯头,个,,2024-06-02T00:00:00,6,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""加厚325*8焊接弯头"", ""单位"": ""个"", ""数量"": 6}"
Sheet1,569,加厚325抱箍钢卡,加厚325抱箍钢卡,个,,2024-06-02T00:00:00,4,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""加厚325抱箍钢卡"", ""单位"": ""个"", ""数量"": 4}"
Sheet1,570,定做325卡槽钢圈接头,定做325卡槽钢圈接头,个,,2024-06-02T00:00:00,10,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""定做325卡槽钢圈接头"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,571,进口油管过滤器,进口油管过滤器,个,,2024-06-02T00:00:00,3,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""进口油管过滤器"", ""单位"": ""个"", ""数量"": 3}"
Sheet1,572,牛筋加厚手套,牛筋加厚手套,双,,2024-06-02T00:00:00,60,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""牛筋加厚手套"", ""单位"": ""双"", ""数量"": 60}"
Sheet1,573,50*50*6国标角铁,50*50*6国标角铁,米,,2024-06-02T00:00:00,120,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""50*50*6国标角铁"", ""单位"": ""米"", ""数量"": 120}"
Sheet1,574,3MM花纹钢板,3MM花纹钢板,平方,,2024-06-02T00:00:00,90,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""3MM花纹钢板"", ""单位"": ""平方"", ""数量"": 90}"
Sheet1,575,100#国标槽钢,100#国标槽钢,米,,2024-06-02T00:00:00,24,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""100#国标槽钢"", ""单位"": ""米"", ""数量"": 24}"
Sheet1,576,纯棉白布,纯棉白布,KG,,2024-06-02T00:00:00,250,,,,"{""日期"": ""2024-06-02T00:00:00"", ""商品名称及规格"": ""纯棉白布"", ""单位"": ""KG"", ""数量"": 250}"
Sheet1,577,白色调和油漆,白色调和油漆,桶,,2024-06-05T00:00:00,6,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""白色调和油漆"", ""单位"": ""桶"", ""数量"": 6}"
Sheet1,578,M20*120螺丝,M20*120螺丝,个,,2024-06-05T00:00:00,400,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""M20*120螺丝"", ""单位"": ""个"", ""数量"": 400}"
Sheet1,579,加工300*270*16钢板,加工300*270*16钢板,块,,2024-06-05T00:00:00,12,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""加工300*270*16钢板"", ""单位"": ""块"", ""数量"": 12}"
Sheet1,580,加工94*33*3夹板,加工94*33*3夹板,块,,2024-06-05T00:00:00,2,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""加工94*33*3夹板"", ""单位"": ""块"", ""数量"": 2}"
Sheet1,581,30热缩管,30热缩管,米,,2024-06-05T00:00:00,25,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""30热缩管"", ""单位"": ""米"", ""数量"": 25}"
Sheet1,582,五孔面板,五孔面板,个,,2024-06-05T00:00:00,10,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""五孔面板"", ""单位"": ""个"", ""数量"": 10}"
Sheet1,583,铜导电嘴45*12,铜导电嘴45*12,个,,2024-06-05T00:00:00,100,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""铜导电嘴45*12"", ""单位"": ""个"", ""数量"": 100}"
Sheet1,584,厚挂胶手套,厚挂胶手套,双,,2024-06-05T00:00:00,120,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""厚挂胶手套"", ""单位"": ""双"", ""数量"": 120}"
Sheet1,585,原装蘑菇头油封,原装蘑菇头油封,个,,2024-06-05T00:00:00,16,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""原装蘑菇头油封"", ""单位"": ""个"", ""数量"": 16}"
Sheet1,586,12板牙,12板牙,套,,2024-06-05T00:00:00,1,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""12板牙"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,587,14板牙,14板牙,套,,2024-06-05T00:00:00,1,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""14板牙"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,588,16板牙,16板牙,套,,2024-06-05T00:00:00,1,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""16板牙"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,589,18板牙,18板牙,套,,2024-06-05T00:00:00,1,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""18板牙"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,590,20板牙,20板牙,套,,2024-06-05T00:00:00,1,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""20板牙"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,591,22板牙,22板牙,套,,2024-06-05T00:00:00,1,,,,"{""日期"": ""2024-06-05T00:00:00"", ""商品名称及规格"": ""22板牙"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,592,加工钢板打孔,加工钢板打孔,个,,2024-06-07T00:00:00,372,,,,"{""日期"": ""2024-06-07T00:00:00"", ""商品名称及规格"": ""加工钢板打孔"", ""单位"": ""个"", ""数量"": 372}"
Sheet1,593,81×81×5亚克力板,81×81×5亚克力板,块,,2024-06-08T00:00:00,1,,,,"{""日期"": ""2024-06-08T00:00:00"", ""商品名称及规格"": ""81×81×5亚克力板"", ""单位"": ""块"", ""数量"": 1}"
Sheet1,594,3.2焊条,3.2焊条,件,,2024-06-08T00:00:00,2,,,,"{""日期"": ""2024-06-08T00:00:00"", ""商品名称及规格"": ""3.2焊条"", ""单位"": ""件"", ""数量"": 2}"
Sheet1,595,电焊眼镜,电焊眼镜,副,,2024-06-08T00:00:00,20,,,,"{""日期"": ""2024-06-08T00:00:00"", ""商品名称及规格"": ""电焊眼镜"", ""单位"": ""副"", ""数量"": 20}"
Sheet1,596,利凯士利泵壳,利凯士利泵壳,套,,2024-06-08T00:00:00,1,,,,"{""日期"": ""2024-06-08T00:00:00"", ""商品名称及规格"": ""利凯士利泵壳"", ""单位"": ""套"", ""数量"": 1}"
Sheet1,597,8*250螺丝,8*250螺丝,套,,2024-06-09T00:00:00,200,,,,"{""日期"": ""2024-06-09T00:00:00"", ""商品名称及规格"": ""8*250螺丝"", ""单位"": ""套"", ""数量"": 200}"
Sheet1,598,平镜眼镜,平镜眼镜,副,,2024-06-09T00:00:00,20,,,,"{""日期"": ""2024-06-09T00:00:00"", ""商品名称及规格"": ""平镜眼镜"", ""单位"": ""副"", ""数量"": 20}"
Sheet1,599,3寸转向轮带刹车,3寸转向轮带刹车,个,,2024-06-09T00:00:00,4,,,,"{""日期"": ""2024-06-09T00:00:00"", ""商品名称及规格"": ""3寸转向轮带刹车"", ""单位"": ""个"", ""数量"": 4}"
